url,facilities,about,name,address,geocode_address_suburb,long_suburb,lat_suburb,geocode_address_no_suburb,long_no_suburb,lat_no_suburb,dist_suburb,dist_no_suburb,ratio_suburb,ratio_no_suburb
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13673,playground,Local Park - Leisure,Pallant Park,"28R Pallant Street, Manurewa","28 Pallant St, Manurewa, Auckland 2102, New Zealand",-37.0232708,174.8667156,"28 Pallant St, Manurewa, Auckland 2102, New Zealand",-37.0232708,174.8667156,6,15,0.9387755102040817,0.8275862068965517
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15255,"playground, toilets",,Pakuranga Rotary Walkway,"110 Prince Regent Drive, 38R Galloway Crescent, 3 Estelle Place, 15 Arkley Avenue, 18 Bramley Drive, 93 Fisher Parade, 125 Fisher Parade, 149 Fisher Parade, Half Moon Bay, Farm Cove, Sunnyhills, Pakuranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13666,playground,Esplanade,Pahurehure Esplanade Reserve,"31ER Queen Street, 43ER Elliot Street, 35ER Gills Avenue, 15ER King Street, 70ER Rushgreen Avenue, 2ER, 11ER Shepherds Road, 1ER Wharf Street, 21R Cliff Road, Papakura Central","21 Cliff Rd, Papakura, Papakura 2110, New Zealand",-37.0598392,174.9312124,"21 Cliff Rd, Torbay, Auckland 0630, New Zealand",-36.6922502,174.7553244,128,116,0.36619718309859156,0.3541666666666667
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1575,"Barbecue (1 November-30 April only), playground, band rotunda, tables, toilets","A lovely local open space surrounded by beautiful gardens. Aucklands first Supreme Registrar, Thomas Outhwaite and his French wife Louise, lived on this volcanic knoll from the 1840's and many of the mature trees date from this time. A great venue for family events, either passive or active.",Outhwaite Park,"53 Carlton Gore Road, Newmarket","53 Carlton Gore Rd, Grafton, Auckland 1023, New Zealand",-36.8645595,174.7703575,"53 Carlton Gore Rd, Grafton, Auckland 1023, New Zealand",-36.8645595,174.7703575,14,14,0.8333333333333334,0.8541666666666666
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13652,playground,Local Park - Leisure,Othello Park,"28R Othello Drive, Flat Bush","28 Othello Dr, Clover Park, Auckland 2023, New Zealand",-36.9793116,174.8947347,"28 Othello Dr, Clover Park, Auckland 2023, New Zealand",-36.9793116,174.8947347,15,18,0.7843137254901961,0.8
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13645,playground,Local Park - Leisure,Otamariki Park,"193R East Tamaki  Road, Otara","193 E Tamaki Rd, Otara, Auckland 2023, New Zealand",-36.96304,174.8757909,"193 E Tamaki Rd, Otara, Auckland 2023, New Zealand",-36.96304,174.8757909,10,15,0.9,0.8260869565217391
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1565,"Barbecue, playground, tables",Combination of coastal reserve and boat building activities and a sports field leased by Waiheke Sports Club.,Ostend Domain,"Causeway and Wharf Roads (corner), Ostend, Waiheke Island","Ostend Rd, Ostend, Auckland 1971, New Zealand",-36.7962,175.0529743,"Ostend Rd, Ostend, Auckland, New Zealand",-36.7962,175.0529743,26,8,0.7222222222222222,0.9069767441860465
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13637,playground,Local Park - Coastal,Orua Bay Reserves,"Orua Bay Road, Orua Bay","Auckland, New Zealand",-36.8484597,174.7633315,"Auckland, New Zealand",-36.8484597,174.7633315,30,19,0.5833333333333334,0.6885245901639344
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13633,"BBQ,playground, toilets",,Orewa Recreation Reserve,"Hibiscus Coast Highway, Orewa","Orewa, New Zealand",-36.5815524,174.6899519,"Red Beach Recreational Reserve, Red Beach 0932, New Zealand",-36.6022363,174.7075538,37,22,0.4931506849315068,0.7358490566037735
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13626,"playground, toilets",Local Park - Coastal,Orere Point Beach Reserve,"5, 7R, 25R, 29R 157R, 219R Howard Road, Orere Point","219/157 Howard Rd, Orere Point, Auckland 2585, New Zealand",-36.9570625,175.2353368,"219/157 Howard Rd, Orere Point, Auckland 2585, New Zealand",-36.9570625,175.2353368,26,35,0.7846153846153846,0.6551724137931034
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1555,Playground,Small local green open space.,Orchard Reserve,"35a Orchard Street, Avondale","35 Orchard St, Avondale, Auckland 1026, New Zealand",-36.8904241,174.680791,"35 Orchard St, Avondale, Auckland 1026, New Zealand",-36.8904241,174.680791,6,15,0.9387755102040817,0.8275862068965517
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13620,,Local Park - Leisure,Orangewood Park,"23R Orangewood Drive, North Park","23 Orangewood Dr, Northpark, Auckland 2013, New Zealand",-36.9176267,174.9256187,"23 Orangewood Dr, Northpark, Auckland 2013, New Zealand",-36.9176267,174.9256187,7,16,0.9345794392523364,0.8297872340425532
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13616,playground,Premier Park - Leisure,Opanuku Reserve,"1B Henderson Valley Road, Henderson","1 Henderson Valley Rd, Henderson, Auckland 0612, New Zealand",-36.8797528,174.6289052,"1 Henderson Valley Rd, Henderson, Auckland 0612, New Zealand",-36.8797528,174.6289052,6,16,0.9482758620689655,0.8461538461538461
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1515,"Barbecue, playground",Long coastal reserve bordering Oneroa Bay.,Oneroa Beach Reserve,"Ocean View Road, Waiheke Island","Oneroa Village Ln, Oneroa, Auckland 1081, New Zealand",-36.7820772,175.0097694,"Oneroa Village Ln, Oneroa, Auckland 1081, New Zealand",-36.7820772,175.0097694,30,19,0.6371681415929203,0.7083333333333334
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13609,"BBQ,playground",Local Park - Sport,Onepoto Domain,"Onewa Road, Northcote","Onepoto Domain, Northcote, Auckland 0627, New Zealand",-36.8082851,174.7504899,"Onepoto Domain, Northcote, Auckland 0627, New Zealand",-36.8082851,174.7504899,6,16,0.9411764705882353,0.8222222222222222
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1505,"Barbecue, playground, pergola, tables, toilets",Onehunga Bay Lagoon.,Onehunga Bay Reserve,"71 to 91 Beachcroft Avenue, Onehunga","71 Beachcroft Ave, Onehunga, Auckland 1061, New Zealand",-36.9235835,174.7766746,"71 Beachcroft Ave, Onehunga, Auckland 1061, New Zealand",-36.9235835,174.7766746,6,15,0.9433962264150944,0.8421052631578947
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13606,playground,Local Park - Leisure,Onedin Green,"13 Onedin Place, Titirangi","13 Onedin Pl, Titirangi, Auckland 0604, New Zealand",-36.926198,174.6475482,"13 Onedin Pl, Titirangi, Auckland 0604, New Zealand",-36.926198,174.6475482,9,15,0.9108910891089109,0.8089887640449438
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1530,,,One Tree Hill Domain,"670 Manukau Road, Epsom","670 Manukau Rd, Royal Oak, Auckland 1023, New Zealand",-36.9068941,174.7749002,"670 Manukau Rd, Royal Oak, Auckland 1023, New Zealand",-36.9050341,174.7800716,13,16,0.8367346938775511,0.8222222222222222
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13601,"playground, toilets",Local Park - Coastal,Omana Esplanade,"26R and 34W and 50R Omana Esplanade and 9R Omana Beach Road, Maraetai","9 Omana Beach Rd, Maraetai, Auckland 2018, New Zealand",-36.8779921,175.0276021,"9 Omana Beach Rd, Maraetai, Auckland 2018, New Zealand",-36.8779921,175.0276021,43,43,0.6950354609929078,0.6153846153846154
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13593,"Olympic Park, located alongside the Avondale stream, was awarded the Outstanding Park Award 2007 by the New Zealand Recreation Association (NZEA).  The park offers a state of the art playground, large open spaces and sports facilities.",,Olympic Park,"36 Portage Road, New Lynn","36 Portage Rd, New Lynn, Auckland 0600, New Zealand",-36.9079426,174.6906804,"36 Portage Rd, New Lynn, Auckland 0600, New Zealand",-36.9079426,174.6906804,6,15,0.9387755102040817,0.8275862068965517
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13592,playground,Local Park - Leisure,Olive Grove,"50 Verdale Circle, Glen Eden","50 Verdale Cir, Glen Eden, Auckland 0602, New Zealand",-36.9108434,174.6464775,"50 Verdale Cir, Glen Eden, Auckland 0602, New Zealand",-36.9108434,174.6464775,9,14,0.9142857142857143,0.8387096774193549
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1490,"Playground, table",Local green open space.,Old Mill Reserve,"120 Old Mill Road, Westmere","120 Old Mill Rd, Westmere, Auckland 1022, New Zealand",-36.8601643,174.7220331,"120 Old Mill Rd, Westmere, Auckland 1022, New Zealand",-36.8601643,174.7220331,6,15,0.9411764705882353,0.8351648351648352
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13572,playground,,Oakley Creek Walkway,"1408-1508 Great North Road, Waterview","1408-1508 Great North Rd, Waterview, Auckland 1026, New Zealand",-36.8792438,174.7031112,"1408-1508 Great North Rd, Waterview, Auckland 1026, New Zealand",-36.8792438,174.7031112,6,16,0.9508196721311475,0.8545454545454545
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13577,playground,Local Park - Leisure,O'Conner Drive Reserve,"13 Pioneer Place, Pukekohe","13 Pioneer Pl, Pukekohe 2120, New Zealand",-37.2138762,174.9034442,"13 Pioneer Pl, Pukekohe 2120, New Zealand",-37.2138762,174.9034442,13,14,0.8131868131868132,0.75
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13571,playground,Local Park - Leisure,Oak Park,"23 Oakpark Place, West Harbour","23 Oakpark Pl, West Harbour, Auckland 0618, New Zealand",-36.8030069,174.6472475,"23 Oakpark Pl, West Harbour, Auckland 0618, New Zealand",-36.8030069,174.6472475,9,18,0.9174311926605505,0.7872340425531915
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13563,playground,Local Park - Coastal,Northcroft Esplanade Reserve,"Northcroft Street, Takapuna","Northcroft St, Takapuna, Auckland 0622, New Zealand",-36.7902794,174.770181,"Northcroft St, Takapuna, Auckland 0622, New Zealand",-36.7902794,174.770181,22,20,0.7964601769911505,0.7450980392156863
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13561,"playground, toilets",Local Park - Sport,Northall Park,"107 Titirangi Road, New Lynn","107 Titirangi Rd, New Lynn, Auckland 0600, New Zealand",-36.9156204,174.6695389,"107 Titirangi Rd, New Lynn, Auckland 0600, New Zealand",-36.9156204,174.6695389,6,15,0.9423076923076923,0.8387096774193549
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13557,playground,Local Park - Leisure,North Road Reserve,"6 North Road, Clevedon","6 North Rd, Clevedon, Auckland 2582, New Zealand",-36.9910749,175.0374569,"6 North Rd, Clevedon, Auckland 2582, New Zealand",-36.9910749,175.0374569,6,15,0.9347826086956522,0.8148148148148148
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13555,"playground, toilets",Local Park - Leisure,Normanton Reserve,"Normanton Street, Glenfield","Normanton Reserve Normanton St, Glenfield, Auckland 0629, New Zealand",-36.7739276,174.728781,"Normanton Reserve Normanton St, Glenfield, Auckland 0629, New Zealand",-36.7739276,174.728781,18,29,0.8429752066115702,0.7339449541284404
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13553,playground,Local Park - Sport,Norana Park,"21R, 29A, 31, 61 Norana Avenue, Favona","61/29 Norana Ave, Favona, Auckland 2024, New Zealand",-36.9455074,174.8129176,"61/29 Norana Ave, Remuera, Auckland 1050, New Zealand",-36.8827766,174.7947591,20,28,0.8035714285714286,0.7115384615384616
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1470,"Nixon Skatepark is also home to  Nixon Skatepark, designed for the needs of 6-13 year old skaters.","A medium sized park, sunny location with trees within the park that give it a pleasant feel. Limited use for those passively looking for something to do, but ideal for recreational purposes. Caters for basketball, volleyball, rugby league and touch, has training lights for use on cold dark winter nights.",Nixon Park,"11 Central Road, Kingsland","11 Central Rd, Kingsland, Auckland 1021, New Zealand",-36.870242,174.7449874,"11 Central Rd, Kingsland, Auckland 1021, New Zealand",-36.870242,174.7449874,6,16,0.94,0.8181818181818182
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13552,playground,Local Park - Sport,Nixon Centennial Park,"70R Sale Street, Howick","70 Sale St, Cockle Bay, Auckland 2014, New Zealand",-36.8956242,174.936617,"70 Sale St, Cockle Bay, Auckland 2014, New Zealand",-36.8956242,174.936617,15,17,0.8260869565217391,0.7951807228915663
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13551,playground,Local Park - Leisure,Nimrod Park,"13R Nimrod Place, Half Moon Bay","13 Nimrod Pl, Half Moon Bay, Auckland 2012, New Zealand",-36.8852299,174.8958911,"13 Nimrod Pl, Half Moon Bay, Auckland 2012, New Zealand",-36.8852299,174.8958911,9,19,0.9174311926605505,0.7741935483870968
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13548,playground,Local Park - Leisure,Nile Reserve,"Nile Road, Milford","Nile Rd, Milford, Auckland 0620, New Zealand",-36.7758932,174.7550696,"Nile Rd, Auckland 0620, New Zealand",-36.7758932,174.7550696,12,11,0.8539325842696629,0.8285714285714286
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13546,playground,Local Park - Leisure,Nicolas Reserve,"Between 14 and 16 Nicolas Avenue, Glen Eden","14 Nicolas Ave, Glen Eden, Auckland 0602, New Zealand",-36.9104608,174.6256543,"14 Nicolas Ave, Glen Eden, Auckland 0602, New Zealand",-36.9104608,174.6256543,6,16,0.9411764705882353,0.8222222222222222
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1455,"Playground, table","Named after the first Mayor of Mount Eden, Oliver Nicholson, this park is one of five public recreation reserves within Mt Eden that cater for organised sports. Included in the park are a children’s play area, tennis courts, bowling greens and croquet lawns.",Nicholson Park,"25 Poronui Street, Mt Eden","25 Poronui St, Mount Eden, Auckland 1024, New Zealand",-36.8835339,174.7641582,"25 Poronui St, Mount Eden, Auckland 1024, New Zealand",-36.8835339,174.7641582,9,17,0.9090909090909091,0.8089887640449438
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1545,Also has a sports venue located along the waterfront (between the playground and the bowling club). Best known for it's location but also great for cricket and rugby games. Home of Teachers Eastern Rugby Club and Orakei Bowling Club.,"Area located between the bowling club and Reihana Street, which leads from Ngake Street (beginning of Ngake Walkway).",Orakei Domain,"11 Tamaki Drive, Orakei","11 Tamaki Dr, Orakei, Auckland 1071, New Zealand",-36.8520865,174.8168145,"11 Tamaki Dr, Orakei, Auckland 1071, New Zealand",-36.8520865,174.8168145,6,13,0.9347826086956522,0.8433734939759037
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13544,"playground, toilets",Local Park - Sport,Ngati Otara Park,"95R and 100R Otara Road, Otara","95/100 Otara Rd, Otara, Auckland 2023, New Zealand",-36.9488468,174.8731623,"95/100 Otara Rd, Otara, Auckland 2023, New Zealand",-36.9488468,174.8731623,11,17,0.88,0.8043478260869565
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1420,Development after the adoption of the first management plan for the Park in 1989 included extensive planting of both native and exotic species. Of note are the many native species planted along the south-eastern edge of the terrace along the top of the steep bank down to the gully.,"Newmarket Park is located on the western slope of the Newmarket Stream gully, with the main entrance and parking facility at 51 Ayr Street, Newmarket.",Newmarket Park,"51 Ayr Street, Parnell","51 Ayr St, Parnell, Auckland 1052, New Zealand",-36.8643591,174.7834202,"51 Ayr St, Parnell, Auckland 1052, New Zealand",-36.8643591,174.7834202,6,14,0.9318181818181818,0.8205128205128205
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13532,"playground, toilets",Local Park - Sport,Neville Power Memorial Park,"Between 28 and 39 Kirrie Avenue, Te Atatu South","28 Kirrie Ave, Te Atatu South, Auckland 0610, New Zealand",-36.8709364,174.6423615,"28 Kirrie Ave, Te Atatu South, Auckland 0610, New Zealand",-36.8709364,174.6423615,6,21,0.9454545454545454,0.7741935483870968
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13530,playground,Local Park - Leisure,Neptune Avenue Reserve,"Neptune Avenue, Beach Haven","Neptune Avenue Reserve Neptune Ave, Beach Haven, Auckland 0626, New Zealand",-36.7980527,174.6838885,"Neptune Avenue Reserve Neptune Ave, Beach Haven, Auckland 0626, New Zealand",-36.7980527,174.6838885,17,30,0.8656716417910447,0.75
